dias;Appliances;lights;T1;RH_1;T2;RH_2;T3;RH_3;T4;RH_4;T5;RH_5;T6;RH_6;T7;RH_7;T8;RH_8;T9;RH_9;T_out;Press_mm_hg;RH_out;Windspeed;Visibility;Tdewpoint;rv1;rv2
Sabado;280;0;21,63;41,79;19,46;45,50;23,36;40,06;19,79;39,76;19,29;48,09;10,63;58,00;20,13;37,43;21,26;42,00;19,50;41,76;9,93;755,60;74,17;6,00;38,17;5,52;26,16;26,16
Sabado;250;0;21,70;41,73;19,53;45,26;23,53;40,06;19,79;39,70;19,29;48,09;10,87;51,90;20,26;37,29;21,32;41,72;19,50;41,63;10,20;755,70;71,00;6,00;40,00;5,20;45,87;45,87
Sabado;240;0;21,79;41,56;19,60;45,13;23,67;40,06;19,82;39,56;19,29;48,13;11,13;48,37;20,45;36,95;21,47;41,52;19,53;41,56;10,27;755,77;69,67;5,83;40,00;4,95;48,87;48,87
Sabado;190;0;21,79;41,43;19,73;44,93;23,73;39,77;19,89;39,50;19,29;48,20;11,37;46,19;20,50;36,63;21,50;41,23;19,60;41,43;10,33;755,83;68,33;5,67;40,00;4,70;5,11;5,11
Sabado;80;0;21,89;41,33;19,79;44,66;23,79;39,36;19,89;39,26;19,32;48,16;11,57;45,27;20,50;36,36;21,53;40,97;19,60;41,26;10,40;755,90;67,00;5,50;40,00;4,45;19,44;19,44
Sabado;650;0;21,97;41,12;19,82;44,43;23,76;38,99;19,89;39,20;19,39;48,09;11,73;45,36;20,63;36,06;21,60;40,69;19,60;41,26;10,47;755,97;65,67;5,33;40,00;4,20;41,04;41,04
Sabado;660;0;22,00;41,09;19,96;44,23;23,70;38,84;20,00;39,06;19,39;48,06;11,73;45,10;20,70;35,86;21,63;40,89;19,63;41,43;10,53;756,03;64,33;5,17;40,00;3,95;34,88;34,88
Sabado;370;0;22,10;41,20;20,00;44,06;23,76;39,13;20,00;38,93;19,32;48,00;11,53;40,73;20,79;35,49;21,70;41,22;19,70;41,76;10,60;756,10;63,00;5,00;40,00;3,70;12,19;12,19
Sabado;310;0;22,17;41,40;20,00;43,93;24,03;39,46;20,00;38,76;19,39;48,00;11,13;41,13;20,86;35,29;21,82;41,46;19,70;41,93;10,50;756,17;64,00;5,17;40,00;3,85;43,02;43,02
Sabado;330;0;22,23;41,77;20,03;43,86;24,17;39,59;20,00;38,63;19,39;48,00;11,00;41,40;21,03;35,03;21,89;41,53;19,70;42,00;10,40;756,23;65,00;5,33;40,00;4,00;47,89;47,89
Sabado;320;10;22,29;41,90;20,10;43,79;24,32;39,56;20,03;38,50;19,36;48,03;11,03;39,66;21,17;34,77;22,03;41,43;19,70;42,09;10,30;756,30;66,00;5,50;40,00;4,15;18,94;18,94
Sabado;310;0;22,32;41,80;20,13;43,79;24,46;39,50;20,10;38,43;19,36;48,09;11,03;38,16;21,20;34,36;22,17;41,36;19,70;42,09;10,20;756,37;67,00;5,67;40,00;4,30;41,04;41,04
Sabado;260;0;22,39;41,39;20,20;43,79;24,50;39,33;20,10;38,26;19,39;48,09;11,03;41,53;21,20;34,16;22,29;41,26;19,76;42,06;10,10;756,43;68,00;5,83;40,00;4,45;3,73;3,73
Sabado;200;0;22,39;41,13;20,20;43,79;24,50;39,07;20,10;38,07;19,39;48,09;10,83;40,06;21,20;33,97;22,36;41,13;19,76;42,00;10,00;756,50;69,00;6,00;40,00;4,60;7,30;7,30
Sabado;110;0;22,46;41,00;20,26;43,73;24,53;38,60;20,10;37,97;19,39;48,09;11,19;39,36;21,20;33,83;22,43;41,00;19,73;41,93;10,07;756,58;68,50;5,67;40,00;4,53;29,03;29,03
Sabado;500;0;22,50;40,79;20,25;43,49;24,53;38,27;20,10;37,90;19,39;48,09;10,93;37,83;21,23;33,59;22,57;40,86;19,77;42,00;10,13;756,67;68,00;5,33;40,00;4,47;24,79;24,79
Sabado;640;0;22,50;40,66;20,23;43,33;24,29;38,10;20,10;37,72;19,39;48,09;10,80;41,23;21,29;33,59;22,63;40,66;19,76;42,00;10,20;756,75;67,50;5,00;40,00;4,40;32,92;32,92
Sabado;420;0;22,60;40,47;20,29;43,40;24,36;38,36;20,10;37,57;19,39;48,09;10,93;39,70;21,32;33,33;22,76;40,53;19,79;42,00;10,27;756,83;67,00;4,67;40,00;4,33;37,74;37,74
Sabado;320;0;22,60;40,40;20,32;43,33;24,50;38,59;20,10;37,50;19,39;48,09;11,09;37,83;21,39;33,13;22,79;40,36;19,79;42,00;10,33;756,92;66,50;4,33;40,00;4,27;27,24;27,24
Sabado;300;0;22,60;40,26;20,32;43,20;24,57;38,53;20,10;37,36;19,43;48,13;10,63;35,03;21,39;32,86;22,86;40,29;19,79;41,97;10,40;757,00;66,00;4,00;40,00;4,20;31,68;31,68
Sabado;280;0;22,60;40,26;20,29;43,16;24,63;38,50;20,10;37,23;19,43;48,13;10,23;38,76;21,32;32,79;22,89;40,16;19,79;41,77;10,32;757,12;65,33;3,83;40,00;4,00;13,63;13,63
Sabado;330;10;22,60;40,29;20,29;42,96;24,83;38,63;20,10;37,20;19,39;48,06;9,96;40,10;21,29;32,66;22,96;39,96;19,79;41,70;10,23;757,23;64,67;3,67;40,00;3,80;41,22;41,22
Sabado;240;0;22,60;40,29;20,29;42,49;25,13;38,79;20,10;37,20;19,46;48,06;9,76;41,63;21,29;32,57;23,05;39,90;19,79;41,70;10,15;757,35;64,00;3,50;40,00;3,60;32,82;32,82
Sabado;170;0;22,70;40,63;20,36;42,16;25,20;38,60;20,10;37,09;19,50;48,06;9,63;42,16;21,23;32,43;23,13;39,90;19,76;41,56;10,07;757,47;63,33;3,33;40,00;3,40;10,11;10,11
Sabado;110;0;22,70;40,76;20,39;41,97;25,29;38,13;20,10;37,09;19,50;48,00;9,60;44,86;21,20;32,40;23,20;39,83;19,76;41,43;9,98;757,58;62,67;3,17;40,00;3,20;39,68;39,68
Sabado;470;30;22,79;40,60;20,46;41,97;25,23;37,73;20,10;37,26;19,60;47,86;9,73;42,86;21,20;32,33;23,23;39,70;19,79;41,20;9,90;757,70;62,00;3,00;40,00;3,00;31,72;31,72
Sabado;380;20;22,89;40,63;20,50;41,56;25,00;37,70;20,17;37,92;19,60;47,66;9,89;42,66;21,29;34,53;23,29;39,63;19,79;41,07;9,60;757,77;64,00;2,83;40,00;3,10;29,74;29,74
Sabado;330;20;22,89;40,50;20,57;41,23;25,13;38,36;20,23;38,46;19,60;47,43;9,79;39,47;21,43;35,27;23,32;39,47;19,79;40,86;9,30;757,83;66,00;2,67;40,00;3,20;25,32;25,32
Sabado;340;20;23,00;40,50;20,70;41,26;25,33;38,50;20,29;38,59;19,67;47,29;9,56;40,03;21,53;35,57;23,39;39,33;19,79;40,66;9,00;757,90;68,00;2,50;40,00;3,30;37,47;37,47
Sabado;320;20;23,07;40,50;20,76;41,20;25,43;38,47;20,39;38,56;19,63;47,13;9,23;43,10;21,67;35,83;23,39;39,29;19,79;40,43;8,70;757,97;70,00;2,33;40,00;3,40;16,17;16,17
Sabado;510;0;23,13;40,46;20,79;41,16;25,57;38,33;20,39;38,50;19,70;47,07;8,90;45,57;21,73;36,00;23,39;39,43;19,79;40,16;8,40;758,03;72,00;2,17;40,00;3,50;24,72;24,72
Sabado;880;10;23,20;40,53;20,86;41,03;25,63;38,26;20,50;38,77;19,70;46,80;8,06;48,73;21,86;36,06;23,29;39,66;19,73;39,86;8,10;758,10;74,00;2,00;40,00;3,60;49,27;49,27
Sabado;440;0;23,23;42,90;20,89;40,99;25,70;38,07;20,50;39,30;19,67;46,66;7,53;50,66;21,89;35,97;23,36;39,86;19,79;39,73;8,00;758,17;73,33;1,83;40,00;3,40;4,30;4,30
Sabado;110;10;23,36;49,57;20,96;42,19;25,67;38,23;20,50;41,23;19,67;46,80;6,77;52,69;21,76;35,23;23,36;39,90;19,79;39,66;7,90;758,23;72,67;1,67;40,00;3,20;10,21;10,21
Sabado;110;10;23,50;48,23;21,10;43,59;25,60;38,23;20,57;43,03;19,70;47,39;6,27;54,09;21,57;34,60;23,29;39,50;19,79;39,50;7,80;758,30;72,00;1,50;40,00;3,00;43,56;43,56
Sabado;130;10;23,50;47,43;21,13;43,86;25,46;38,23;20,60;44,19;19,70;47,69;5,80;55,36;21,43;34,13;23,29;39,32;19,79;39,33;7,70;758,37;71,33;1,33;40,00;2,80;26,78;26,78
Sabado;110;10;23,60;45,13;21,20;43,93;25,32;38,36;20,63;44,30;19,70;48,07;5,40;56,17;21,39;33,72;23,29;39,36;19,79;39,29;7,60;758,43;70,67;1,17;40,00;2,60;26,41;26,41
Sabado;120;10;23,67;43,93;21,20;43,69;25,17;38,29;20,70;43,73;19,70;48,20;4,93;57,09;21,32;33,46;23,32;39,50;19,79;39,29;7,50;758,50;70,00;1,00;40,00;2,40;21,86;21,86
Sabado;130;0;23,60;42,83;21,20;43,30;25,03;38,29;20,70;42,70;19,70;48,06;4,66;58,29;21,20;33,20;23,39;39,43;19,73;39,26;7,13;758,60;72,67;1,00;38,17;2,52;25,76;25,76
Sabado;180;0;23,60;42,10;21,20;42,90;24,83;38,13;20,63;41,82;19,70;48,00;4,43;59,17;21,20;33,05;23,50;39,29;19,73;39,13;6,77;758,70;75,33;1,00;36,33;2,63;34,31;34,31
Sabado;130;10;23,67;41,46;21,20;42,57;24,63;37,93;20,60;41,06;19,70;47,79;4,23;60,30;21,10;32,86;23,50;39,29;19,76;39,00;6,40;758,80;78,00;1,00;34,50;2,75;0,55;0,55
Sabado;130;0;23,60;40,87;21,10;42,79;24,57;38,00;20,60;40,53;19,70;48,20;4,23;62,12;21,10;32,86;23,50;39,40;19,70;38,86;6,03;758,90;80,67;1,00;32,67;2,87;1,90;1,90
Sabado;110;0;23,60;40,79;21,10;43,33;24,50;37,93;20,57;39,99;19,70;48,43;4,03;61,93;21,03;32,77;23,57;39,33;19,70;38,66;5,67;759,00;83,33;1,00;30,83;2,98;8,04;8,04
Sabado;110;0;23,60;40,73;21,00;43,57;24,36;37,90;20,50;39,66;19,76;48,63;3,97;63,10;20,96;32,66;23,60;39,20;19,70;38,53;5,30;759,10;86,00;1,00;29,00;3,10;38,54;38,54
Sabado;110;0;23,60;40,66;20,93;43,70;24,29;37,83;20,50;39,22;19,79;48,90;3,65;62,52;20,89;32,59;23,60;39,29;19,70;38,47;5,03;759,12;86,83;1,00;28,50;2,97;29,93;29,93
Sabado;100;0;23,52;40,47;20,86;43,63;24,20;37,73;20,50;39,03;19,79;48,90;3,36;62,33;20,89;32,47;23,60;39,23;19,70;38,40;4,77;759,13;87,67;1,00;28,00;2,83;16,43;16,43
Sabado;110;0;23,50;40,23;20,79;43,50;24,18;37,74;20,39;38,72;19,79;48,86;3,23;63,70;20,89;32,40;23,60;39,16;19,70;38,29;4,50;759,15;88,50;1,00;27,50;2,70;7,16;7,16
Sabado;110;10;23,50;40,03;20,76;43,36;24,03;37,66;20,39;38,53;19,73;48,66;3,29;64,56;20,79;32,29;23,60;39,03;19,70;38,23;4,23;759,17;89,33;1,00;27,00;2,57;27,27;27,27
Sabado;110;0;23,43;39,77;20,70;43,29;23,96;37,59;20,46;38,33;19,79;48,47;3,20;64,83;20,79;32,29;23,60;38,97;19,70;38,16;3,97;759,18;90,17;1,00;26,50;2,43;11,81;11,81
Sabado;90;0;23,39;39,63;20,60;43,09;23,89;37,59;20,39;38,13;19,79;48,27;3,26;65,56;20,76;32,20;23,60;38,90;19,70;38,09;3,70;759,20;91,00;1,00;26,00;2,30;39,79;39,79
Sabado;70;10;23,39;39,50;20,53;43,03;23,79;37,59;20,39;38,06;19,79;48,03;3,06;64,56;20,70;32,20;23,60;38,79;19,67;37,97;3,38;759,20;91,67;1,00;25,67;2,08;11,73;11,73
Sabado;70;0;23,36;39,56;20,50;42,93;23,73;37,59;20,39;38,27;19,82;48,05;2,86;64,03;20,70;32,52;23,53;38,99;19,60;37,90;3,07;759,20;92,33;1,00;25,33;1,87;19,85;19,85
Sabado;50;0;23,29;39,69;20,43;42,46;23,70;37,70;20,39;39,56;19,89;47,82;2,66;64,56;20,76;33,70;23,60;39,46;19,70;38,73;2,75;759,20;93,00;1,00;25,00;1,65;3,59;3,59
Sabado;50;0;23,26;39,53;20,29;41,97;23,63;37,63;20,46;40,30;19,86;47,76;2,53;64,50;20,87;34,37;23,53;39,75;19,77;39,17;2,43;759,20;93,67;1,00;24,67;1,43;11,41;11,41
Sabado;70;0;23,20;39,33;20,27;41,80;23,57;37,59;20,53;40,63;19,79;47,77;2,41;65,10;20,82;34,69;23,49;40,29;19,79;39,29;2,12;759,20;94,33;1,00;24,33;1,22;32,02;32,02
Sabado;50;10;23,20;39,16;20,20;41,76;23,57;37,66;20,60;40,72;19,78;47,78;2,28;64,75;20,80;34,79;23,40;40,65;19,76;39,36;1,80;759,20;95,00;1,00;24,00;1,00;44,84;44,84
Sabado;50;0;23,20;39,03;20,10;41,79;23,50;37,59;20,60;40,73;19,76;47,73;2,15;64,90;20,79;34,86;23,37;41,02;19,70;39,50;1,75;759,20;95,33;1,00;23,33;1,02;39,95;39,95
Sabado;50;0;23,10;38,90;20,03;41,73;23,50;37,59;20,60;40,76;19,72;47,69;2,07;65,22;20,79;34,90;23,29;41,35;19,70;39,63;1,70;759,20;95,67;1,00;22,67;1,03;9,56;9,56
Sabado;50;0;23,10;38,97;19,89;41,83;23,39;37,50;20,67;40,83;19,70;47,63;2,06;65,62;20,79;34,98;23,23;41,75;19,70;39,76;1,65;759,20;96,00;1,00;22,00;1,05;35,57;35,57
Sabado;60;0;23,07;38,86;19,82;41,83;23,39;37,50;20,70;40,79;19,70;47,59;2,00;65,71;20,79;35,15;23,20;42,11;19,70;39,93;1,60;759,20;96,33;1,00;21,33;1,07;39,29;39,29
Sabado;60;0;23,00;38,73;19,79;41,90;23,39;37,43;20,70;40,79;19,72;47,54;1,94;65,71;20,79;35,40;23,20;42,49;19,70;40,13;1,55;759,20;96,67;1,00;20,67;1,08;23,79;23,79
Domingo;70;0;23,00;38,59;19,73;41,97;23,39;37,50;20,70;40,79;19,70;47,50;1,86;65,67;20,79;35,61;23,13;42,95;19,70;40,33;1,50;759,20;97,00;1,00;20,00;1,10;17,25;17,25
Domingo;50;0;23,00;38,59;19,67;42,06;23,39;37,50;20,70;40,73;19,70;47,44;1,82;66,05;20,79;35,82;23,10;43,26;19,70;40,47;1,63;759,13;96,00;1,00;21,17;1,07;7,18;7,18
Domingo;60;0;22,96;38,47;19,53;42,06;23,39;37,50;20,70;40,70;19,70;47,41;1,86;66,90;20,79;35,90;23,09;43,52;19,79;40,59;1,77;759,07;95,00;1,00;22,33;1,03;44,74;44,74
Domingo;50;0;22,86;38,37;19,46;42,20;23,36;37,50;20,63;40,57;19,70;47,40;1,86;67,22;20,82;35,96;23,03;43,60;19,79;40,66;1,90;759,00;94,00;1,00;23,50;1,00;17,36;17,36
Domingo;50;0;22,79;38,23;19,39;42,20;23,29;37,56;20,67;40,56;19,70;47,33;1,84;67,53;20,82;36,02;23,00;43,67;19,73;40,83;2,03;758,93;93,00;1,00;24,67;0,97;15,13;15,13
Domingo;50;0;22,79;38,09;19,29;42,33;23,29;37,50;20,60;40,50;19,70;47,29;1,96;68,12;20,80;36,20;22,98;43,90;19,79;40,90;2,17;758,87;92,00;1,00;25,83;0,93;5,40;5,40
Domingo;50;0;22,79;38,03;19,29;42,33;23,29;37,56;20,60;40,40;19,68;47,26;1,88;68,12;20,82;36,56;22,94;44,11;19,79;41,00;2,30;758,80;91,00;1,00;27,00;0,90;28,71;28,71
Domingo;50;0;22,70;38,00;19,20;42,20;23,29;37,50;20,60;40,40;19,67;47,18;1,89;68,40;20,86;36,63;22,90;44,20;19,79;41,06;2,65;758,80;90,17;1,33;27,17;1,12;28,88;28,88
Domingo;60;0;22,70;37,93;19,13;42,20;23,29;37,50;20,60;40,40;19,67;47,17;1,79;68,02;20,86;36,63;22,89;44,24;19,79;41,16;3,00;758,80;89,33;1,67;27,33;1,33;10,29;10,29
Domingo;60;0;22,67;37,86;19,10;42,20;23,29;37,50;20,60;40,33;19,60;47,09;1,63;67,33;20,82;36,60;22,89;44,28;19,79;41,29;3,35;758,80;88,50;2,00;27,50;1,55;22,88;22,88
Domingo;50;0;22,60;37,79;19,03;42,07;23,29;37,50;20,60;40,29;19,60;47,09;1,50;67,26;20,80;36,69;22,84;44,16;19,79;41,40;3,70;758,80;87,67;2,33;27,67;1,77;3,38;3,38
Domingo;60;0;22,60;37,79;19,00;41,97;23,29;37,56;20,53;40,29;19,60;47,08;1,69;68,22;20,83;36,85;22,79;44,09;19,79;41,42;4,05;758,80;86,83;2,67;27,83;1,98;31,84;31,84
Domingo;60;0;22,53;37,73;18,92;41,98;23,29;37,50;20,57;40,20;19,60;47,03;1,62;67,70;20,79;36,92;22,79;44,01;19,79;41,50;4,40;758,80;86,00;3,00;28,00;2,20;40,25;40,25
Domingo;50;0;22,50;37,70;18,82;41,93;23,29;37,50;20,50;40,20;19,60;47,00;1,39;67,02;20,79;37,02;22,79;43,92;19,79;41,59;4,33;758,75;86,00;3,00;27,83;2,13;22,25;22,25
Domingo;50;0;22,50;37,70;18,79;41,90;23,29;37,50;20,50;40,20;19,60;47,00;1,38;67,36;20,80;37,01;22,79;43,82;19,79;41,59;4,27;758,70;86,00;3,00;27,67;2,07;41,86;41,86
Domingo;50;0;22,39;37,59;18,79;41,97;23,29;37,50;20,50;40,09;19,60;47,00;1,29;66,91;20,81;37,02;22,77;43,77;19,79;41,63;4,20;758,65;86,00;3,00;27,50;2,00;27,99;27,99
Domingo;50;0;22,39;37,59;18,70;42,00;23,29;37,50;20,43;40,03;19,60;47,00;1,14;66,33;20,82;37,12;22,70;43,70;19,79;41,76;4,13;758,60;86,00;3,00;27,33;1,93;34,71;34,71
Domingo;50;0;22,29;37,59;18,70;42,00;23,29;37,50;20,39;40,00;19,58;46,95;1,05;66,14;20,82;37,18;22,70;43,60;19,79;41,83;4,07;758,55;86,00;3,00;27,17;1,87;13,66;13,66
Domingo;40;0;22,29;37,59;18,70;42,09;23,29;37,50;20,39;39,93;19,60;46,92;0,94;66,13;20,80;37,03;22,70;43,51;19,79;41,90;4,00;758,50;86,00;3,00;27,00;1,80;47,32;47,32
Domingo;40;0;22,29;37,59;18,63;42,03;23,29;37,50;20,39;39,86;19,60;46,93;0,99;66,74;20,79;36,97;22,68;43,33;19,79;42,00;3,87;758,43;86,33;2,83;26,50;1,73;0,22;0,22
Domingo;40;0;22,23;37,53;18,60;42,13;23,29;37,50;20,39;39,79;19,60;46,92;0,98;66,96;20,79;36,90;22,60;43,21;19,79;42,06;3,73;758,37;86,67;2,67;26,00;1,67;15,09;15,09
Domingo;30;0;22,20;37,50;18,53;42,26;23,29;37,43;20,39;39,76;19,52;46,92;1,10;67,50;20,79;37,09;22,60;43,27;19,79;42,09;3,60;758,30;87,00;2,50;25,50;1,60;19,59;19,59
Domingo;50;0;22,20;37,50;18,50;42,29;23,29;37,50;20,32;39,70;19,52;46,92;1,15;67,80;20,79;37,21;22,60;43,23;19,79;42,16;3,47;758,23;87,33;2,33;25,00;1,53;27,18;27,18
Domingo;50;0;22,10;37,50;18,50;42,43;23,29;37,50;20,36;39,70;19,51;46,90;1,19;67,96;20,79;37,27;22,58;43,14;19,79;42,09;3,33;758,17;87,67;2,17;24,50;1,47;33,74;33,74
Domingo;60;0;22,10;37,50;18,39;42,40;23,29;37,50;20,29;39,70;19,50;46,90;1,22;68,20;20,79;37,25;22,56;43,03;19,79;42,09;3,20;758,10;88,00;2,00;24,00;1,40;1,24;1,24
Domingo;50;0;22,10;37,50;18,39;42,47;23,29;37,50;20,29;39,59;19,50;46,89;1,39;68,67;20,79;37,29;22,50;42,94;19,79;42,09;3,17;758,02;88,00;2,17;23,83;1,37;17,87;17,87
Domingo;50;0;22,00;37,40;18,29;42,53;23,29;37,50;20,29;39,59;19,50;46,88;1,50;68,84;20,79;37,31;22,50;42,99;19,79;42,16;3,13;757,93;88,00;2,33;23,67;1,33;7,23;7,23
Domingo;60;0;22,00;37,40;18,29;42,59;23,20;37,50;20,29;39,59;19,50;46,90;1,60;68,90;20,79;37,29;22,50;42,92;19,79;42,20;3,10;757,85;88,00;2,50;23,50;1,30;28,90;28,90
Domingo;50;0;22,00;37,40;18,29;42,59;23,26;37,56;20,29;39,59;19,50;46,86;1,64;68,95;20,79;37,22;22,49;42,80;19,79;42,20;3,07;757,77;88,00;2,67;23,33;1,27;1,26;1,26
Domingo;60;0;22,00;37,40;18,23;42,59;23,26;37,56;20,26;39,56;19,50;46,80;1,75;69,12;20,79;37,23;22,41;42,72;19,79;42,20;3,03;757,68;88,00;2,83;23,17;1,23;37,66;37,66
Domingo;60;0;21,89;37,40;18,20;42,63;23,20;37,50;20,20;39,50;19,50;46,83;1,86;69,29;20,77;37,36;22,39;42,70;19,79;42,20;3,00;757,60;88,00;3,00;23,00;1,20;25,35;25,35
Domingo;50;0;21,89;37,40;18,18;42,72;23,29;37,59;20,20;39,47;19,50;46,83;1,94;69,43;20,79;37,42;22,39;42,67;19,79;42,20;3,12;757,53;87,67;3,17;23,00;1,27;39,42;39,42
Domingo;50;0;21,79;37,29;18,10;42,79;23,29;37,59;20,18;39,40;19,50;46,83;2,06;69,64;20,79;37,46;22,39;42,67;19,79;42,29;3,23;757,47;87,33;3,33;23,00;1,33;47,04;47,04
Domingo;50;0;21,79;37,29;18,10;42,79;23,29;37,70;20,17;39,40;19,50;46,85;2,29;69,83;20,79;37,50;22,37;42,61;19,79;42,29;3,35;757,40;87,00;3,50;23,00;1,40;2,28;2,28
Domingo;40;0;21,79;37,29;18,03;42,79;23,29;37,70;20,10;39,40;19,50;46,83;2,45;70,03;20,77;37,50;22,32;42,61;19,79;42,40;3,47;757,33;86,67;3,67;23,00;1,47;20,77;20,77
Domingo;50;0;21,73;37,29;18,03;42,93;23,26;37,66;20,10;39,40;19,50;46,79;2,62;70,15;20,77;37,50;22,34;42,65;19,79;42,40;3,58;757,27;86,33;3,83;23,00;1,53;34,25;34,25
Domingo;60;0;21,70;37,29;18,03;42,93;23,20;37,59;20,10;39,36;19,50;46,79;2,76;70,19;20,76;37,50;22,31;42,72;19,79;42,40;3,70;757,20;86,00;4,00;23,00;1,60;24,30;24,30
Domingo;60;0;21,70;37,36;18,00;42,93;23,20;37,70;20,10;39,36;19,48;46,77;2,94;70,38;20,76;37,56;22,29;42,70;19,79;42,40;3,83;757,17;85,67;4,00;23,67;1,67;32,16;32,16
Domingo;60;0;21,67;37,36;17,93;43,00;23,20;37,70;20,10;39,29;19,50;46,79;3,15;70,50;20,75;37,59;22,29;42,70;19,79;42,40;3,97;757,13;85,33;4,00;24,33;1,73;24,08;24,08
Domingo;50;0;21,67;37,36;17,89;43,03;23,20;37,73;20,10;39,29;19,48;46,77;3,36;70,68;20,73;37,58;22,29;42,70;19,79;42,40;4,10;757,10;85,00;4,00;25,00;1,80;11,12;11,12
Domingo;60;0;21,60;37,29;17,89;43,09;23,20;37,73;20,10;39,29;19,48;46,77;3,54;70,81;20,73;37,55;22,26;42,66;19,79;42,36;4,23;757,07;84,67;4,00;25,67;1,87;11,54;11,54
Domingo;40;0;21,60;37,36;17,89;43,09;23,23;37,73;20,03;39,29;19,45;46,74;3,72;70,96;20,72;37,58;22,27;42,67;19,79;42,29;4,37;757,03;84,33;4,00;26,33;1,93;11,62;11,62
Domingo;60;0;21,60;37,40;17,89;43,09;23,29;37,79;20,07;39,26;19,45;46,74;3,85;71,03;20,73;37,66;22,23;42,62;19,79;42,29;4,50;757,00;84,00;4,00;27,00;2,00;30,66;30,66
Domingo;50;0;21,52;37,40;17,89;43,09;23,20;37,70;20,00;39,26;19,43;46,73;3,97;71,06;20,73;37,84;22,20;42,59;19,79;42,36;4,75;756,95;83,67;4,17;26,50;2,18;17,12;17,12
Domingo;50;0;21,50;37,40;17,89;43,09;23,22;37,77;20,00;39,29;19,43;46,73;4,13;71,12;20,77;37,83;22,20;42,67;19,79;42,40;5,00;756,90;83,33;4,33;26,00;2,37;46,08;46,08
Domingo;50;0;21,50;37,50;18,00;43,06;23,23;37,73;20,00;39,23;19,41;46,69;4,31;71,28;20,74;37,82;22,20;42,86;19,79;42,40;5,25;756,85;83,00;4,50;25,50;2,55;40,11;40,11
Domingo;60;0;21,50;37,50;18,00;42,93;23,20;37,79;20,00;39,23;19,39;46,70;4,62;71,52;20,70;37,85;22,20;43,01;19,79;42,50;5,50;756,80;82,67;4,67;25,00;2,73;33,36;33,36
Domingo;70;0;21,43;37,43;18,03;42,90;23,26;37,79;20,00;39,29;19,39;46,70;4,89;71,66;20,70;37,90;22,20;43,09;19,79;42,50;5,75;756,75;82,33;4,83;24,50;2,92;3,91;3,91
Domingo;80;0;21,43;37,56;18,17;42,83;23,23;37,73;20,00;39,29;19,41;46,72;5,33;71,97;20,70;38,02;22,18;43,15;19,79;42,50;6,00;756,70;82,00;5,00;24,00;3,10;46,91;46,91
Domingo;90;0;21,39;37,63;18,23;42,70;23,23;37,66;20,00;39,49;19,39;46,70;5,74;72,20;20,70;38,09;22,17;43,29;19,82;42,45;6,13;756,70;83,00;5,67;23,33;3,40;18,04;18,04
Domingo;60;0;21,39;37,76;18,36;42,72;23,20;37,40;20,00;40,00;19,39;46,71;6,20;72,52;20,70;38,15;22,14;43,56;19,82;42,36;6,27;756,70;84,00;6,33;22,67;3,70;2,17;2,17
Domingo;60;0;21,39;37,93;18,39;42,79;23,13;37,33;20,07;40,35;19,39;46,72;6,51;72,65;20,70;38,09;22,14;43,81;19,79;42,26;6,40;756,70;85,00;7,00;22,00;4,00;37,79;37,79
Domingo;50;0;21,39;38,19;18,50;43,00;23,10;37,20;20,10;40,40;19,39;46,73;6,81;72,81;20,70;38,14;22,13;43,90;19,79;42,20;6,53;756,70;86,00;7,67;21,33;4,30;28,84;28,84
Domingo;60;0;21,39;38,46;18,43;43,00;23,10;37,20;20,10;40,26;19,39;46,70;6,90;72,56;20,70;38,33;22,10;43,90;19,79;42,20;6,67;756,70;87,00;8,33;20,67;4,60;35,46;35,46
Domingo;50;0;21,39;38,66;18,46;43,33;23,07;37,09;20,10;40,13;19,39;46,79;6,90;72,37;20,70;38,53;22,10;44,03;19,79;42,20;6,80;756,70;88,00;9,00;20,00;4,90;26,26;26,26
Domingo;50;0;21,39;39,07;18,46;43,60;23,00;37,09;20,10;39,97;19,39;46,79;6,96;72,40;20,70;38,72;22,10;44,09;19,79;42,16;7,08;756,67;88,17;8,67;20,67;5,22;18,43;18,43
Domingo;50;0;21,39;39,20;18,43;43,96;22,96;37,06;20,10;39,90;19,39;46,86;7,30;72,80;20,70;38,93;22,10;44,23;19,79;42,09;7,37;756,63;88,33;8,33;21,33;5,53;47,64;47,64
Domingo;60;0;21,39;39,20;18,50;44,22;22,89;37,06;20,10;39,90;19,39;46,86;7,66;73,03;20,70;39,13;22,10;44,29;19,79;42,06;7,65;756,60;88,50;8,00;22,00;5,85;32,11;32,11
Domingo;110;0;21,39;39,26;18,50;44,40;22,89;37,09;20,10;39,97;19,39;46,90;8,00;73,30;20,70;39,29;22,10;44,43;19,79;42,00;7,93;756,57;88,67;7,67;22,67;6,17;40,64;40,64
Domingo;50;0;21,39;39,36;18,57;44,47;22,89;37,16;20,07;39,97;19,39;46,90;8,37;73,37;20,76;39,36;22,10;44,83;19,79;41,90;8,22;756,53;88,83;7,33;23,33;6,48;30,90;30,90
Domingo;150;0;21,39;39,56;18,60;44,59;22,89;37,13;20,07;40,03;19,39;46,90;8,63;73,23;20,70;39,36;22,10;45,10;19,79;41,90;8,50;756,50;89,00;7,00;24,00;6,80;30,83;30,83
